Time,Range,Angle,X,Y,Velocity,Power
71,280.01065265887,3.33,-23.705257119149223,15.021172416901742,10.789412505668365,-18.086912569005058
72,279.705463936626,3.31,-23.409008579771694,14.888608718362185,10.789412505668365,-15.556505058126103
73,279.400275214382,3.32,-23.09550167702463,14.899251566664496,10.789412505668365,-15.320191666251645
74,279.095086492138,3.35,-22.770484429049247,15.005001566365529,10.789412505668365,-15.989177364293825
75,278.789897769894,3.36,-22.456961810473786,15.015315530129186,10.789412505668365,-15.23103090279925
76,278.48470904765,3.36,-22.14919306660471,14.978021264929907,10.789412505668365,-13.671722982747983
77,278.17952032540603,3.38,-21.829898503274592,15.035614239369202,10.789412505668365,-13.005238295371143
78,277.874331603162,3.37,-21.52787634765491,14.950819868960188,10.789412505668365,-12.764454124620471
79,277.56914288091804,3.39,-21.208576189797952,15.00813961358709,10.789412505668365,-12.446774860061023
80,277.340251339235,3.36,-20.99496400589578,14.83815610464871,10.789412505668365,-17.75486606850751
81,277.111359797552,3.4,-20.741128029784875,14.999201838952459,10.789412505668365,-15.56978058558501
82,276.806171075308,3.41,-20.4275686615469,15.008884458233418,10.789412505668365,-15.9403379214812
83,276.500982353064,3.42,-20.11400319209531,15.018457289069985,10.789412505668365,-13.337325695983823
84,276.19579363082,3.41,-19.811944094543833,14.933740195751476,10.789412505668365,-14.731014468652223
85,275.890604908576,3.43,-19.49261590256981,14.990238720111627,10.789412505668365,-14.006256314134227
86,275.585416186332,3.43,-19.184789101311708,14.952555759396951,10.789412505668365,-13.929393675763107
87,275.280227464088,3.46,-18.85968012833223,15.055650560394199,10.789412505668365,-13.37448164416816
88,274.975038741844,3.46,-18.55185080507448,15.017803686006062,10.789412505668365,-14.402230797438325
89,274.6698500196,3.46,-18.24401027676646,14.979955433983967,10.789412505668365,-14.10834060002501
90,274.364661297356,3.47,-17.93040494182742,14.988868979115658,10.789412505668365,-13.741185975673012
91,274.212066936234,3.47,-17.77647813278145,14.969916776445366,10.789412505668365,-15.848084931776077
92,273.754283852868,3.49,-17.303175623474374,15.00636649803564,10.789412505668365,-14.93952309611267
93,273.525392311185,3.49,-17.07227728503034,14.977855369558782,10.789412505668365,-16.782908752296912
94,273.220203588941,3.51,-16.752888440201332,15.032955635120736,10.789412505668365,-14.417283537802694
95,272.991312047258,3.5,-16.527741382750037,14.957844691261677,10.789412505668365,-12.636352125532044
96,272.686123325014,3.53,-16.202580332008836,15.059160282819413,10.789412505668365,-12.571697453436983
97,272.38093460276997,3.53,-15.894701005262675,15.020925371655238,10.789412505668365,-12.187493867571614
98,272.07574588052603,3.55,-15.575280830509087,15.075394302121595,10.789412505668365,-12.101581486634231
99,271.770557158282,3.53,-15.278907699477031,14.94445124592864,10.789412505668365,-13.06378754225636
100,271.46536843603803,3.55,-14.95949106230023,14.998702339951677,10.789412505668365,-11.588394439368008
