n_train_a,n_guard_a,n_train_d,n_guard_d,n_train_r,n_guard_r,pfa,tar_thresh,precision,recall,f1,tp,fp,fn
2,1,3,1,5,2,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,3,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,0.0003,-9999.0,0.02360268808392067,0.72,0.04570703063005873,144,5957,56
2,1,3,1,5,2,0.0003,-40.0,0.04771371769383698,0.72,0.08949658172778124,144,2874,56
2,1,3,1,5,2,0.0003,-35.0,0.11631663974151858,0.72,0.20027816411682894,144,1094,56
2,1,3,1,5,2,0.0003,-30.0,0.1578341013824885,0.685,0.2565543071161049,137,731,63
2,1,3,1,5,2,0.0003,-25.0,0.17133956386292834,0.55,0.26128266033254155,110,532,90
2,1,3,1,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,0.0001,-9999.0,0.02512562814070352,0.675,0.048447873676655304,135,5238,65
2,1,3,1,5,2,0.0001,-40.0,0.04672897196261682,0.675,0.08740692780835223,135,2754,65
2,1,3,1,5,2,0.0001,-35.0,0.1169844020797227,0.675,0.19940915805022155,135,1019,65
2,1,3,1,5,2,0.0001,-30.0,0.15873015873015872,0.65,0.2551521099116781,130,689,70
2,1,3,1,5,2,0.0001,-25.0,0.16535433070866143,0.525,0.25149700598802394,105,530,95
2,1,3,1,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,3e-05,-9999.0,0.02670807453416149,0.645,0.05129224652087476,129,4701,71
2,1,3,1,5,2,3e-05,-40.0,0.04690909090909091,0.645,0.08745762711864406,129,2621,71
2,1,3,1,5,2,3e-05,-35.0,0.11824014665444546,0.645,0.19984508133230053,129,962,71
2,1,3,1,5,2,3e-05,-30.0,0.1560549313358302,0.625,0.24975024975024973,125,676,75
2,1,3,1,5,2,3e-05,-25.0,0.1634920634920635,0.515,0.24819277108433738,103,527,97
2,1,3,1,5,2,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,1e-05,-9999.0,0.0275626423690205,0.605,0.052723311546840956,121,4269,79
2,1,3,1,5,2,1e-05,-40.0,0.04634239754883186,0.605,0.08609035930273924,121,2490,79
2,1,3,1,5,2,1e-05,-35.0,0.11736178467507274,0.605,0.1965881397238018,121,910,79
2,1,3,1,5,2,1e-05,-30.0,0.15384615384615385,0.6,0.2448979591836735,120,660,80
2,1,3,1,5,2,1e-05,-25.0,0.16211878009630817,0.505,0.24544349939246654,101,522,99
2,1,3,1,5,2,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.01,-9999.0,0.010820303648311807,0.955,0.021398162670849208,191,17461,9
2,1,3,1,5,3,0.01,-40.0,0.04906241972771641,0.955,0.0933300757390667,191,3702,9
2,1,3,1,5,3,0.01,-35.0,0.10964408725602756,0.955,0.19670442842430486,191,1551,9
2,1,3,1,5,3,0.01,-30.0,0.16007194244604317,0.89,0.27134146341463417,178,934,22
2,1,3,1,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,1,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.003,-9999.0,0.015011741026501175,0.895,0.029528208512042235,179,11745,21
2,1,3,1,5,3,0.003,-40.0,0.04994419642857143,0.895,0.09460887949260044,179,3405,21
2,1,3,1,5,3,0.003,-35.0,0.11350665821179455,0.895,0.20146314012380417,179,1398,21
2,1,3,1,5,3,0.003,-30.0,0.16111111111111112,0.87,0.271875,174,906,26
2,1,3,1,5,3,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,1,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.001,-9999.0,0.01880841121495327,0.805,0.03675799086757991,161,8399,39
2,1,3,1,5,3,0.001,-40.0,0.048102778607708396,0.805,0.09078094164082323,161,3186,39
2,1,3,1,5,3,0.001,-35.0,0.1111878453038674,0.805,0.1953883495145631,161,1287,39
2,1,3,1,5,3,0.001,-30.0,0.15742574257425743,0.795,0.2628099173553719,159,851,41
2,1,3,1,5,3,0.001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,3,1,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.0003,-9999.0,0.022298456260720412,0.715,0.04324814758808408,143,6270,57
2,1,3,1,5,3,0.0003,-40.0,0.046549479166666664,0.715,0.08740831295843521,143,2929,57
2,1,3,1,5,3,0.0003,-35.0,0.11068111455108359,0.715,0.1916890080428954,143,1149,57
2,1,3,1,5,3,0.0003,-30.0,0.15536105032822758,0.71,0.25493716337522443,142,772,58
2,1,3,1,5,3,0.0003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,3,1,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.0001,-9999.0,0.023074060290286566,0.62,0.04449228561176893,124,5250,76
2,1,3,1,5,3,0.0001,-40.0,0.04316045945005221,0.62,0.08070289619264562,124,2749,76
2,1,3,1,5,3,0.0001,-35.0,0.10598290598290598,0.62,0.181021897810219,124,1046,76
2,1,3,1,5,3,0.0001,-30.0,0.1453900709219858,0.615,0.23518164435946462,123,723,77
2,1,3,1,5,3,0.0001,-25.0,0.17004680187207488,0.545,0.2592152199762188,109,532,91
2,1,3,1,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,3e-05,-9999.0,0.02356621480709072,0.565,0.045245245245245244,113,4682,87
2,1,3,1,5,3,3e-05,-40.0,0.042085661080074485,0.565,0.07833622183708838,113,2572,87
2,1,3,1,5,3,3e-05,-35.0,0.10670443814919736,0.565,0.17950754567116758,113,946,87
2,1,3,1,5,3,3e-05,-30.0,0.1396508728179551,0.56,0.22355289421157684,112,690,88
2,1,3,1,5,3,3e-05,-25.0,0.1640378548895899,0.52,0.24940047961630696,104,530,96
2,1,3,1,5,3,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,1e-05,-9999.0,0.025342465753424658,0.555,0.04847161572052402,111,4269,89
2,1,3,1,5,3,1e-05,-40.0,0.04334244435767278,0.555,0.08040565012676566,111,2450,89
2,1,3,1,5,3,1e-05,-35.0,0.11133400200601805,0.555,0.18546365914786966,111,886,89
2,1,3,1,5,3,1e-05,-30.0,0.140485312899106,0.55,0.22380467955239067,110,673,90
2,1,3,1,5,3,1e-05,-25.0,0.1624203821656051,0.51,0.2463768115942029,102,526,98
2,1,3,1,5,3,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,1,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,1,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,1,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,1,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.01,-9999.0,0.011097831654430595,0.975,0.02194586686174104,195,17376,5
2,1,3,2,5,2,0.01,-40.0,0.04974489795918367,0.975,0.09466019417475728,195,3725,5
2,1,3,2,5,2,0.01,-35.0,0.10887772194304858,0.975,0.19588146659969863,195,1596,5
2,1,3,2,5,2,0.01,-30.0,0.15967885816235505,0.895,0.2710068130204391,179,942,21
2,1,3,2,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.003,-9999.0,0.01596602972399151,0.94,0.031398747390396664,188,11587,12
2,1,3,2,5,2,0.003,-40.0,0.051535087719298246,0.94,0.09771309771309772,188,3460,12
2,1,3,2,5,2,0.003,-35.0,0.11360874848116646,0.935,0.2026002166847237,187,1459,13
2,1,3,2,5,2,0.003,-30.0,0.16014558689717925,0.88,0.27097767513471904,176,923,24
2,1,3,2,5,2,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.001,-9999.0,0.01972318339100346,0.855,0.03855693348365276,171,8499,29
2,1,3,2,5,2,0.001,-40.0,0.049293744594984146,0.855,0.09321340964840556,171,3298,29
2,1,3,2,5,2,0.001,-35.0,0.11024643320363164,0.85,0.19517795637198623,170,1372,30
2,1,3,2,5,2,0.001,-30.0,0.15654648956356737,0.825,0.26315789473684215,165,889,35
2,1,3,2,5,2,0.001,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.0003,-9999.0,0.023310365049113033,0.795,0.045292693348525856,159,6662,41
2,1,3,2,5,2,0.0003,-40.0,0.04895320197044335,0.795,0.09222737819025523,159,3089,41
2,1,3,2,5,2,0.0003,-35.0,0.11236749116607773,0.795,0.19690402476780186,159,1256,41
2,1,3,2,5,2,0.0003,-30.0,0.1554192229038855,0.76,0.25806451612903225,152,826,48
2,1,3,2,5,2,0.0003,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,3,2,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.0001,-9999.0,0.02493723849372385,0.745,0.04825910931174089,149,5826,51
2,1,3,2,5,2,0.0001,-40.0,0.04831387808041505,0.745,0.0907429963459196,149,2935,51
2,1,3,2,5,2,0.0001,-35.0,0.1142638036809816,0.745,0.19813829787234044,149,1155,51
2,1,3,2,5,2,0.0001,-30.0,0.15468409586056645,0.71,0.25402504472271914,142,776,58
2,1,3,2,5,2,0.0001,-25.0,0.17027863777089783,0.55,0.26004728132387706,110,536,90
2,1,3,2,5,2,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,3e-05,-9999.0,0.025247802506078176,0.675,0.048674959437533805,135,5212,65
2,1,3,2,5,2,3e-05,-40.0,0.04598092643051771,0.675,0.0860969387755102,135,2801,65
2,1,3,2,5,2,3e-05,-35.0,0.11316010058675607,0.675,0.19382627422828427,135,1058,65
2,1,3,2,5,2,3e-05,-30.0,0.15330188679245282,0.65,0.2480916030534351,130,718,70
2,1,3,2,5,2,3e-05,-25.0,0.1677115987460815,0.535,0.2553699284009547,107,531,93
2,1,3,2,5,2,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,1e-05,-9999.0,0.026938775510204082,0.66,0.05176470588235295,132,4768,68
2,1,3,2,5,2,1e-05,-40.0,0.04702529390808693,0.66,0.08779514466245426,132,2675,68
2,1,3,2,5,2,1e-05,-35.0,0.11743772241992882,0.66,0.19939577039274928,132,992,68
2,1,3,2,5,2,1e-05,-30.0,0.15601965601965603,0.635,0.2504930966469428,127,687,73
2,1,3,2,5,2,1e-05,-25.0,0.16429699842022116,0.52,0.24969987995198079,104,529,96
2,1,3,2,5,2,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,2,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,2,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,2,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,2,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.01,-9999.0,0.010624387054593004,0.975,0.021019726204592002,195,18159,5
2,1,3,2,5,3,0.01,-40.0,0.0484472049689441,0.975,0.09230769230769231,195,3830,5
2,1,3,2,5,3,0.01,-35.0,0.10551948051948051,0.975,0.1904296875,195,1653,5
2,1,3,2,5,3,0.01,-30.0,0.15939447907390916,0.895,0.27059712773998484,179,944,21
2,1,3,2,5,3,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,3,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.003,-9999.0,0.01518056887184404,0.95,0.02988361119849009,190,12326,10
2,1,3,2,5,3,0.003,-40.0,0.051434759068760154,0.95,0.09758602978941965,190,3504,10
2,1,3,2,5,3,0.003,-35.0,0.11282660332541568,0.95,0.2016985138004246,190,1494,10
2,1,3,2,5,3,0.003,-30.0,0.16079494128274616,0.89,0.2723794950267789,178,929,22
2,1,3,2,5,3,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,3,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.001,-9999.0,0.019321034821526036,0.885,0.037816472599081295,177,8984,23
2,1,3,2,5,3,0.001,-40.0,0.050528118755352555,0.885,0.0955981636510937,177,3326,23
2,1,3,2,5,3,0.001,-35.0,0.11139081183134046,0.885,0.19787590832867524,177,1412,23
2,1,3,2,5,3,0.001,-30.0,0.15944700460829492,0.865,0.269260700389105,173,912,27
2,1,3,2,5,3,0.001,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,3,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.0003,-9999.0,0.022939677145284623,0.81,0.04461580831726797,162,6900,38
2,1,3,2,5,3,0.0003,-40.0,0.04897218863361548,0.81,0.09236031927023945,162,3146,38
2,1,3,2,5,3,0.0003,-35.0,0.1091644204851752,0.81,0.19239904988123518,162,1322,38
2,1,3,2,5,3,0.0003,-30.0,0.15594541910331383,0.8,0.26101141924959215,160,866,40
2,1,3,2,5,3,0.0003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,3,2,5,3,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.0001,-9999.0,0.02453580901856764,0.74,0.04749679075738126,148,5884,52
2,1,3,2,5,3,0.0001,-40.0,0.047451106123757615,0.74,0.08918348900271166,148,2971,52
2,1,3,2,5,3,0.0001,-35.0,0.10906411201179071,0.74,0.1901091843288375,148,1209,52
2,1,3,2,5,3,0.0001,-30.0,0.15457413249211358,0.735,0.2554300608166811,147,804,53
2,1,3,2,5,3,0.0001,-25.0,0.17156105100463678,0.555,0.26210153482880755,111,536,89
2,1,3,2,5,3,0.0001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,0.0001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,0.0001,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,0.0001,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,0.0001,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,3e-05,-9999.0,0.02335139174294788,0.625,0.04502070952638214,125,5228,75
2,1,3,2,5,3,3e-05,-40.0,0.042545949625595644,0.625,0.07966857871255577,125,2813,75
2,1,3,2,5,3,3e-05,-35.0,0.1016260162601626,0.625,0.17482517482517482,125,1105,75
2,1,3,2,5,3,3e-05,-30.0,0.14027149321266968,0.62,0.2287822878228782,124,760,76
2,1,3,2,5,3,3e-05,-25.0,0.17054263565891473,0.55,0.2603550295857988,110,535,90
2,1,3,2,5,3,3e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,3e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,3e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,3e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,3e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,1e-05,-9999.0,0.02401477832512315,0.585,0.04613564668769716,117,4755,83
2,1,3,2,5,3,1e-05,-40.0,0.042360608254887765,0.585,0.07900067521944633,117,2645,83
2,1,3,2,5,3,1e-05,-35.0,0.1052158273381295,0.585,0.17835365853658536,117,995,83
2,1,3,2,5,3,1e-05,-30.0,0.13975903614457832,0.58,0.22524271844660196,116,714,84
2,1,3,2,5,3,1e-05,-25.0,0.1677115987460815,0.535,0.2553699284009547,107,531,93
2,1,3,2,5,3,1e-05,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,3,2,5,3,1e-05,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,3,2,5,3,1e-05,-10.0,0.0,0.0,0.0,0,56,200
2,1,3,2,5,3,1e-05,-5.0,1.0,0.0,0.0,0,0,200
2,1,3,2,5,3,1e-05,0.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.01,-9999.0,0.011464454430233898,0.995,0.022667729809773322,199,17159,1
2,1,5,1,5,2,0.01,-40.0,0.04934292090255393,0.995,0.09402315142924642,199,3834,1
2,1,5,1,5,2,0.01,-35.0,0.10687432867883996,0.995,0.1930164888457808,199,1663,1
2,1,5,1,5,2,0.01,-30.0,0.16057091882247992,0.9,0.27252081756245267,180,941,20
2,1,5,1,5,2,0.01,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,5,1,5,2,0.01,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,5,1,5,2,0.01,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,5,1,5,2,0.01,-10.0,0.0,0.0,0.0,0,56,200
2,1,5,1,5,2,0.01,-5.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.01,0.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.003,-9999.0,0.016453852086725514,0.96,0.032353188979695004,192,11477,8
2,1,5,1,5,2,0.003,-40.0,0.05132317562149158,0.96,0.09743719868053793,192,3549,8
2,1,5,1,5,2,0.003,-35.0,0.10989643268124281,0.955,0.19711042311661509,191,1547,9
2,1,5,1,5,2,0.003,-30.0,0.16007194244604317,0.89,0.27134146341463417,178,934,22
2,1,5,1,5,2,0.003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,5,1,5,2,0.003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,5,1,5,2,0.003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,5,1,5,2,0.003,-10.0,0.0,0.0,0.0,0,56,200
2,1,5,1,5,2,0.003,-5.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.003,0.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.001,-9999.0,0.021419619459952147,0.94,0.0418848167539267,188,8589,12
2,1,5,1,5,2,0.001,-40.0,0.053182461103253184,0.94,0.10066934404283802,188,3347,12
2,1,5,1,5,2,0.001,-35.0,0.11607697082557418,0.935,0.2065157371617891,187,1424,13
2,1,5,1,5,2,0.001,-30.0,0.1614678899082569,0.88,0.2728682170542636,176,914,24
2,1,5,1,5,2,0.001,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,5,1,5,2,0.001,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,5,1,5,2,0.001,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,5,1,5,2,0.001,-10.0,0.0,0.0,0.0,0,56,200
2,1,5,1,5,2,0.001,-5.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.001,0.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.0003,-9999.0,0.0237996402379964,0.86,0.046317490238319645,172,7055,28
2,1,5,1,5,2,0.0003,-40.0,0.050872522922212365,0.86,0.09606255235967608,172,3209,28
2,1,5,1,5,2,0.0003,-35.0,0.1145344943067649,0.855,0.20200826934435914,171,1322,29
2,1,5,1,5,2,0.0003,-30.0,0.16054158607350097,0.83,0.26904376012965964,166,868,34
2,1,5,1,5,2,0.0003,-25.0,0.1728395061728395,0.56,0.2641509433962264,112,536,88
2,1,5,1,5,2,0.0003,-20.0,0.1532258064516129,0.38,0.21839080459770116,76,420,124
2,1,5,1,5,2,0.0003,-15.0,0.06597222222222222,0.095,0.0778688524590164,19,269,181
2,1,5,1,5,2,0.0003,-10.0,0.0,0.0,0.0,0,56,200
2,1,5,1,5,2,0.0003,-5.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.0003,0.0,1.0,0.0,0.0,0,0,200
2,1,5,1,5,2,0.0001,-9999.0,0.025283481458780264,0.825,0.04906333630686887,165,6361,35
