tar_thresh,precision,recall,f1,tp,fp,fn
-38.64027404785156,0.062339331619537273,0.485,0.11047835990888381,97,1459,103
-38.64076232910156,0.06229929351316635,0.485,0.11041548093340922,97,1460,103
-38.64141845703125,0.06225930680359435,0.485,0.11035267349260522,97,1461,103
-38.64481735229492,0.062219371391917896,0.485,0.11028993746446845,97,1462,103
-38.648292541503906,0.06217948717948718,0.485,0.11022727272727273,97,1463,103
-38.64921951293945,0.06213965406790519,0.485,0.11016467915956842,97,1464,103
-38.6524658203125,0.06209987195902689,0.485,0.11010215664018161,97,1465,103
-38.65363693237305,0.062060140754958415,0.485,0.11003970504821327,97,1466,103
-38.66441345214844,0.062020460358056265,0.485,0.10997732426303855,97,1467,103
-38.66591262817383,0.061980830670926516,0.485,0.10991501416430595,97,1468,103
-38.668113708496094,0.06194125159642401,0.485,0.10985277463193657,97,1469,103
-38.66888427734375,0.06190172303765156,0.485,0.10979060554612338,97,1470,103
-38.669925689697266,0.06186224489795918,0.485,0.1097285067873303,97,1471,103
-38.67103576660156,0.061822817080943275,0.485,0.10966647823629169,97,1472,103
-38.67444610595703,0.06178343949044586,0.485,0.10960451977401131,97,1473,103
-38.67770004272461,0.061744112030553785,0.485,0.10954263128176173,97,1474,103
-38.680789947509766,0.06170483460559797,0.485,0.10948081264108353,97,1475,103
-38.682472229003906,0.06166560712015257,0.485,0.10941906373378454,97,1476,103
-38.68247604370117,0.06162642947903431,0.485,0.10935738444193913,97,1477,103
-38.68474578857422,0.061587301587301586,0.485,0.10929577464788731,97,1478,103
-38.68484115600586,0.061548223350253804,0.485,0.10923423423423423,97,1479,103
-38.685447692871094,0.061509194673430564,0.485,0.10917276308384918,97,1480,103
-38.68810272216797,0.0614702154626109,0.485,0.10911136107986502,97,1481,103
-38.688636779785156,0.06143128562381254,0.485,0.10905002810567735,97,1482,103
-38.68916702270508,0.06139240506329114,0.485,0.10898876404494383,97,1483,103
-38.690547943115234,0.061353573687539534,0.485,0.10892756878158338,97,1484,103
-38.6908073425293,0.06131479140328698,0.485,0.10886644219977554,97,1485,103
-38.69084167480469,0.06127605811749842,0.485,0.10880538418395963,97,1486,103
-38.69150161743164,0.061237373737373736,0.485,0.10874439461883409,97,1487,103
-38.694297790527344,0.061198738170347,0.485,0.10868347338935573,97,1488,103
-38.69824981689453,0.06116015132408575,0.485,0.10862262038073908,97,1489,103
-38.703834533691406,0.06112161310649023,0.485,0.10856183547845552,97,1490,103
-38.70438766479492,0.06108312342569269,0.485,0.10850111856823266,97,1491,103
-38.70623779296875,0.06104468219005664,0.485,0.10844046953605366,97,1492,103
-38.712623596191406,0.0610062893081761,0.485,0.10837988826815644,97,1493,103
-38.7236442565918,0.06096794468887492,0.485,0.10831937465103295,97,1494,103
-38.72514343261719,0.06092964824120603,0.485,0.10825892857142856,97,1495,103
-38.72613525390625,0.06089139987445072,0.485,0.10819854991634133,97,1496,103
-38.73260498046875,0.06085319949811794,0.485,0.10813823857302117,97,1497,103
-38.73267364501953,0.060815047021943576,0.485,0.10807799442896934,97,1498,103
-38.73337173461914,0.06077694235588972,0.485,0.10801781737193764,97,1499,103
-38.741214752197266,0.06073888541014402,0.485,0.10795770728992765,97,1500,103
-38.74150085449219,0.0607008760951189,0.485,0.10789766407119021,97,1501,103
-38.74348068237305,0.060662914321450906,0.485,0.10783768760422457,97,1502,103
-38.74757385253906,0.060625,0.485,0.10777777777777776,97,1503,103
-38.75074768066406,0.060587133041848845,0.485,0.10771793448084398,97,1504,103
-38.751991271972656,0.060549313358302125,0.485,0.1076581576026637,97,1505,103
-38.75302505493164,0.06051154086088584,0.485,0.10759844703272324,97,1506,103
-38.75688934326172,0.060473815461346635,0.485,0.10753880266075388,97,1507,103
-38.763790130615234,0.06043613707165109,0.485,0.10747922437673131,97,1508,103
-38.76435089111328,0.060398505603985055,0.485,0.10741971207087486,97,1509,103
-38.77637481689453,0.060360920970752956,0.485,0.10736026563364694,97,1510,103
-38.777305603027344,0.06032338308457712,0.485,0.10730088495575223,97,1511,103
-38.7792854309082,0.06028589185829708,0.485,0.1072415699281371,97,1512,103
-38.780967712402344,0.06024844720496894,0.485,0.10718232044198896,97,1513,103
-38.7867546081543,0.06021104903786468,0.485,0.1071231363887355,97,1514,103
-38.78847885131836,0.06017369727047146,0.485,0.10706401766004413,97,1515,103
-38.791221618652344,0.06013639181649101,0.485,0.10700496414782129,97,1516,103
-38.792415618896484,0.060099132589838906,0.485,0.10694597574421169,97,1517,103
-38.796016693115234,0.060061919504643964,0.485,0.10688705234159779,97,1518,103
-38.80303192138672,0.06002475247524752,0.485,0.10682819383259912,97,1519,103
-38.80403518676758,0.05998763141620284,0.485,0.10676940011007154,97,1520,103
-38.807411193847656,0.05995055624227441,0.485,0.1067106710671067,97,1521,103
-38.80757522583008,0.05991352686843731,0.485,0.10665200659703133,97,1522,103
-38.80839538574219,0.059876543209876544,0.485,0.10659340659340659,97,1523,103
-38.81191635131836,0.05983960518198643,0.485,0.10653487095002748,97,1524,103
-38.812843322753906,0.059802712700369916,0.485,0.10647639956092206,97,1525,103
-38.81584548950195,0.05976586568083796,0.485,0.10641799232035107,97,1526,103
-38.817195892333984,0.05972906403940887,0.485,0.10635964912280702,97,1527,103
-38.81790542602539,0.05969230769230769,0.485,0.10630136986301368,97,1528,103
-38.81814956665039,0.05965559655596556,0.485,0.10624315443592552,97,1529,103
-38.81855773925781,0.059618930547019056,0.485,0.10618500273672689,97,1530,103
-38.819976806640625,0.05958230958230958,0.485,0.1061269146608315,97,1531,103
-38.8203239440918,0.05954573357888275,0.485,0.10606889010388192,97,1532,103
-38.82051086425781,0.05950920245398773,0.485,0.10601092896174864,97,1533,103
-38.827327728271484,0.05947271612507664,0.485,0.10595303113052977,97,1534,103
-38.828033447265625,0.05943627450980392,0.485,0.10589519650655022,97,1535,103
-38.830848693847656,0.05939987752602572,0.485,0.10583742498636116,97,1536,103
-38.83212661743164,0.05936352509179926,0.485,0.10577971646673935,97,1537,103
-38.832489013671875,0.05932721712538226,0.485,0.10572207084468666,97,1538,103
-38.83970642089844,0.059290953545232276,0.485,0.1056644880174292,97,1539,103
-38.84162521362305,0.05925473427000611,0.485,0.10560696788241698,97,1540,103
-38.842159271240234,0.059218559218559216,0.485,0.10554951033732317,97,1541,103
-38.84217834472656,0.059182428309945086,0.485,0.10549211528004349,97,1542,103
-38.842716217041016,0.05914634146341463,0.485,0.10543478260869564,97,1543,103
-38.84383010864258,0.0591102985984156,0.485,0.10537751222161867,97,1544,103
-38.84410858154297,0.05907429963459196,0.485,0.10532030401737241,97,1545,103
-38.84479904174805,0.05903834449178332,0.485,0.10526315789473684,97,1546,103
-38.84575271606445,0.05900243309002433,0.485,0.1052060737527115,97,1547,103
-38.86039352416992,0.05896656534954407,0.485,0.10514905149051491,97,1548,103
-38.864627838134766,0.058930741190765495,0.485,0.10509209100758397,97,1549,103
-38.86488723754883,0.0588949605343048,0.485,0.10503519220357337,97,1550,103
-38.86621856689453,0.058859223300970875,0.485,0.10497835497835496,97,1551,103
-38.867637634277344,0.058823529411764705,0.485,0.1049215792320173,97,1552,103
-38.87116622924805,0.058787878787878785,0.485,0.10486486486486485,97,1553,103
-38.872459411621094,0.05875227135069655,0.485,0.1048082117774176,97,1554,103
-38.87528991699219,0.05871670702179177,0.485,0.10475161987041037,97,1555,103
-38.880470275878906,0.05868118572292801,0.485,0.10469508904479223,97,1556,103
-38.88115310668945,0.058645707376058044,0.485,0.104638619201726,97,1557,103
-38.883689880371094,0.05861027190332326,0.485,0.1045822102425876,97,1558,103
-38.89019012451172,0.058574879227053143,0.485,0.10452586206896552,97,1559,103
-38.89175033569336,0.058539529269764634,0.485,0.1044695745826602,97,1560,103
-38.898681640625,0.05850422195416164,0.485,0.10441334768568354,97,1561,103
-38.90903854370117,0.05846895720313442,0.485,0.10435718128025821,97,1562,103
-38.912967681884766,0.058433734939759036,0.485,0.10430107526881721,97,1563,103
-38.916725158691406,0.058398555087296806,0.485,0.10424502955400322,97,1564,103
-38.91948318481445,0.05836341756919374,0.485,0.1041890440386681,97,1565,103
-38.920249938964844,0.05832832230907998,0.485,0.10413311862587225,97,1566,103
-38.921180725097656,0.05829326923076923,0.485,0.10407725321888411,97,1567,103
-38.92124557495117,0.058258258258258255,0.485,0.10402144772117962,97,1568,103
-38.921783447265625,0.05822328931572629,0.485,0.10396570203644159,97,1569,103
-38.924434661865234,0.05818836232753449,0.485,0.1039100160685592,97,1570,103
-38.92719268798828,0.05815347721822542,0.485,0.10385438972162742,97,1571,103
-38.93498992919922,0.05811863391252247,0.485,0.10379882289994649,97,1572,103
-38.936439514160156,0.05808383233532934,0.485,0.1037433155080214,97,1573,103
-38.93712615966797,0.058049072411729505,0.485,0.1036878674505612,97,1574,103
-38.93748474121094,0.05801435406698564,0.485,0.10363247863247864,97,1575,103
-38.93920135498047,0.05797967722653915,0.485,0.10357714895888948,97,1576,103
-38.9392204284668,0.05794504181600956,0.485,0.10352187833511206,97,1577,103
-38.94023132324219,0.05791044776119403,0.485,0.10346666666666667,97,1578,103
-38.94029235839844,0.05787589498806683,0.485,0.10341151385927506,97,1579,103
-38.941253662109375,0.057841383422778773,0.485,0.10335641981885989,97,1580,103
-38.94139099121094,0.05780691299165673,0.485,0.10330138445154419,97,1581,103
-38.94457244873047,0.057772483621203095,0.485,0.10324640766365087,97,1582,103
-38.94841384887695,0.05773809523809524,0.485,0.10319148936170214,97,1583,103
-38.95571517944336,0.05770374776918501,0.485,0.10313662945241893,97,1584,103
-38.956703186035156,0.05766944114149822,0.485,0.10308182784272052,97,1585,103
-38.95832443237305,0.05763517528223411,0.485,0.10302708443972386,97,1586,103
-38.96153259277344,0.05760095011876484,0.485,0.10297239915074309,97,1587,103
-38.96467208862305,0.057566765578635014,0.485,0.10291777188328911,97,1588,103
-38.966068267822266,0.05753262158956109,0.485,0.10286320254506894,97,1589,103
-38.96644973754883,0.05749851807943094,0.485,0.10280869104398516,97,1590,103
-38.96717834472656,0.057464454976303314,0.485,0.10275423728813558,97,1591,103
-38.96920394897461,0.057430432208407343,0.485,0.10269984118581259,97,1592,103
-38.97417068481445,0.05739644970414201,0.485,0.10264550264550264,97,1593,103
-38.974369049072266,0.05736250739207569,0.485,0.10259122157588577,97,1594,103
-38.97502517700195,0.057328605200945626,0.485,0.10253699788583509,97,1595,103
-38.975120544433594,0.05729474305965741,0.485,0.10248283148441627,97,1596,103
-38.97679138183594,0.05726092089728453,0.485,0.10242872228088701,97,1597,103
-38.97721862792969,0.057227138643067846,0.485,0.10237467018469658,97,1598,103
-38.980690002441406,0.057193396226415096,0.485,0.10232067510548525,97,1599,103
-38.98382568359375,0.057159693576900414,0.485,0.10226673695308382,97,1600,103
-38.985286712646484,0.05712603062426384,0.485,0.10221285563751319,97,1601,103
-38.9855842590332,0.05709240729841083,0.485,0.10215903106898368,97,1602,103
-38.988037109375,0.057058823529411766,0.485,0.10210526315789474,97,1603,103
-38.98912048339844,0.05702527924750147,0.485,0.1020515518148343,97,1604,103
-38.995723724365234,0.05699177438307873,0.485,0.10199789695057836,97,1605,103
-38.99853515625,0.05695830886670581,0.485,0.10194429847609038,97,1606,103
-39.0057258605957,0.056924882629107984,0.485,0.10189075630252101,97,1607,103
-39.006107330322266,0.05689149560117302,0.485,0.10183727034120735,97,1608,103
-39.009124755859375,0.056858147713950764,0.485,0.10178384050367262,97,1609,103
-39.00973892211914,0.056824838898652606,0.485,0.10173046670162558,97,1610,103
-39.01080322265625,0.056791569086651054,0.485,0.10167714884696016,97,1611,103
-39.015296936035156,0.05675833820947923,0.485,0.10162388685175484,97,1612,103
-39.01788330078125,0.05672514619883041,0.485,0.10157068062827225,97,1613,103
-39.023406982421875,0.05669199298655757,0.485,0.10151753008895865,97,1614,103
-39.025230407714844,0.0566588785046729,0.485,0.10146443514644352,97,1615,103
-39.02619934082031,0.056625802685347344,0.485,0.10141139571353895,97,1616,103
-39.029151916503906,0.056592765460910154,0.485,0.10135841170323928,97,1617,103
-39.03253936767578,0.0565597667638484,0.485,0.10130548302872062,97,1618,103
-39.04586410522461,0.05652680652680653,0.485,0.1012526096033403,97,1619,103
-39.05084228515625,0.056493884682585906,0.485,0.10119979134063642,97,1620,103
-39.05298614501953,0.056461001164144355,0.485,0.10114702815432743,97,1621,103
-39.056488037109375,0.0564281559045957,0.485,0.10109431995831163,97,1622,103
-39.05958557128906,0.0563953488372093,0.485,0.10104166666666665,97,1623,103
-39.06040954589844,0.056362579895409645,0.485,0.10098906819364914,97,1624,103
-39.0635871887207,0.056329849012775844,0.485,0.10093652445369407,97,1625,103
-39.06372833251953,0.05629715612304121,0.485,0.10088403536141446,97,1626,103
-39.06756591796875,0.05626450116009281,0.485,0.10083160083160082,97,1627,103
-39.06958770751953,0.05623188405797101,0.485,0.10077922077922077,97,1628,103
-39.07313537597656,0.05619930475086906,0.485,0.10072689511941847,97,1629,103
-39.07405090332031,0.0561667631731326,0.485,0.10067462376751427,97,1630,103
-39.07589340209961,0.05613425925925926,0.485,0.10062240663900414,97,1631,103
-39.07752990722656,0.05610179294389821,0.485,0.10057024364955935,97,1632,103
-39.08218002319336,0.05606936416184971,0.485,0.10051813471502591,97,1633,103
-39.08324432373047,0.0560369728480647,0.485,0.10046607975142412,97,1634,103
-39.088844299316406,0.05600461893764434,0.485,0.10041407867494825,97,1635,103
-39.09196472167969,0.05597230236583958,0.485,0.10036213140196584,97,1636,103
-39.0932502746582,0.05594002306805075,0.485,0.10031023784901758,97,1637,103
-39.098785400390625,0.05590778097982709,0.485,0.10025839793281655,97,1638,103
-39.099647521972656,0.05587557603686636,0.485,0.10020661157024793,97,1639,103
-39.09982681274414,0.055843408175014396,0.485,0.10015487867836861,97,1640,103
-39.10054397583008,0.05581127733026467,0.485,0.10010319917440659,97,1641,103
-39.102447509765625,0.05577918343875791,0.485,0.10005157297576071,97,1642,103
-39.108680725097656,0.05574712643678161,0.485,0.1,97,1643,103
-39.109153747558594,0.05571510626076967,0.485,0.09994848016486346,97,1644,103
-39.111785888671875,0.05568312284730195,0.485,0.09989701338825954,97,1645,103
-39.117919921875,0.055651176133103844,0.485,0.09984559958826557,97,1646,103
-39.12153625488281,0.05561926605504587,0.485,0.09979423868312758,97,1647,103
-39.12230682373047,0.055587392550143264,0.485,0.09974293059125965,97,1648,103
-39.123680114746094,0.05555555555555555,0.485,0.09969167523124356,97,1649,103
-39.12376022338867,0.05552375500858615,0.485,0.09964047252182845,97,1650,103
-39.126625061035156,0.055491990846681924,0.485,0.0995893223819302,97,1651,103
-39.12869644165039,0.05546026300743282,0.485,0.09953822473063109,97,1652,103
-39.131874084472656,0.05542857142857143,0.485,0.0994871794871795,97,1653,103
-39.13329315185547,0.05539691604797259,0.485,0.09943618657098924,97,1654,103
-39.13941955566406,0.055365296803652965,0.485,0.09938524590163933,97,1655,103
-39.14316940307617,0.05533371363377068,0.485,0.09933435739887352,97,1656,103
-39.14879608154297,0.05530216647662486,0.485,0.09928352098259978,97,1657,103
-39.1505126953125,0.05527065527065527,0.485,0.09923273657289003,97,1658,103
-39.15206527709961,0.055239179954441914,0.485,0.09918200408997954,97,1659,103
-39.15407180786133,0.05520774046670461,0.485,0.09913132345426674,97,1660,103
-39.1551399230957,0.055176336746302616,0.485,0.09908069458631256,97,1661,103
-39.16023635864258,0.05514496873223423,0.485,0.09903011740684024,97,1662,103
-39.1629524230957,0.055113636363636365,0.485,0.0989795918367347,97,1663,103
-39.171478271484375,0.055082339579784215,0.485,0.09892911779704232,97,1664,103
-39.17595291137695,0.055051078320090804,0.485,0.09887869520897043,97,1665,103
-39.179656982421875,0.055019852524106634,0.485,0.09882832399388689,97,1666,103
-39.18069839477539,0.054988662131519275,0.485,0.09877800407331976,97,1667,103
-39.18171310424805,0.054957507082152975,0.485,0.09872773536895674,97,1668,103
-39.1828498840332,0.05492638731596829,0.485,0.09867751780264497,97,1669,103
-39.18312072753906,0.054895302773061684,0.485,0.09862735129639044,97,1670,103
-39.18696212768555,0.05486425339366516,0.485,0.09857723577235772,97,1671,103
-39.18873977661133,0.054833239118145846,0.485,0.09852717115286948,97,1672,103
-39.1894645690918,0.05480225988700565,0.485,0.09847715736040609,97,1673,103
-39.19499588012695,0.054771315640880856,0.485,0.09842719431760526,97,1674,103
-39.19502639770508,0.05474040632054176,0.485,0.09837728194726165,97,1675,103
-39.195613861083984,0.05470953186689227,0.485,0.09832742017232639,97,1676,103
-39.1987190246582,0.05467869222096956,0.485,0.0982776089159068,97,1677,103
-39.19912338256836,0.05464788732394366,0.485,0.09822784810126582,97,1678,103
-39.20121383666992,0.054617117117117114,0.485,0.09817813765182185,97,1679,103
-39.205177307128906,0.05458638154192459,0.485,0.0981284774911482,97,1680,103
-39.20661163330078,0.05455568053993251,0.485,0.0980788675429727,97,1681,103
-39.20805358886719,0.054525014052838675,0.485,0.09802930773117735,97,1682,103
-39.212066650390625,0.05449438202247191,0.485,0.09797979797979797,97,1683,103
-39.21284103393555,0.05446378439079169,0.485,0.09793033821302373,97,1684,103
-39.21397399902344,0.05443322109988777,0.485,0.09788092835519677,97,1685,103
-39.215248107910156,0.05440269209197981,0.485,0.0978315683308119,97,1686,103
-39.215797424316406,0.05437219730941704,0.485,0.09778225806451613,97,1687,103
-39.21657943725586,0.05434173669467787,0.485,0.09773299748110831,97,1688,103
-39.22052764892578,0.05431131019036954,0.485,0.09768378650553877,97,1689,103
-39.22368621826172,0.05428091773922775,0.485,0.09763462506290892,97,1690,103
-39.225982666015625,0.05425055928411633,0.485,0.09758551307847081,97,1691,103
-39.2273063659668,0.05422023476802683,0.485,0.09753645047762693,97,1692,103
-39.228919982910156,0.05418994413407821,0.485,0.09748743718592966,97,1693,103
-39.2293586730957,0.05415968732551647,0.485,0.09743847312908087,97,1694,103
-39.23080062866211,0.05412946428571429,0.485,0.09738955823293173,97,1695,103
-39.2315559387207,0.054099274958170664,0.485,0.09734069242348219,97,1696,103
-39.23237228393555,0.05406911928651059,0.485,0.09729187562688064,97,1697,103
-39.23237991333008,0.05403899721448468,0.485,0.09724310776942355,97,1698,103
-39.23413848876953,0.05400890868596882,0.485,0.0971943887775551,97,1699,103
-39.24647521972656,0.053978853644963826,0.485,0.0971457185778668,97,1700,103
-39.248291015625,0.053948832035595105,0.485,0.0970970970970971,97,1701,103
-39.24956512451172,0.05391884380211229,0.485,0.09704852426213106,97,1702,103
-39.251731872558594,0.05388888888888889,0.485,0.097,97,1703,103
-39.262535095214844,0.05385896724042199,0.485,0.09695152423788107,97,1704,103
-39.265811920166016,0.05382907880133185,0.485,0.09690309690309691,97,1705,103
-39.26655960083008,0.05379922351636162,0.485,0.09685471792311534,97,1706,103
-39.267723083496094,0.05376940133037694,0.485,0.09680638722554889,97,1707,103
-39.270450592041016,0.05373961218836565,0.485,0.09675810473815462,97,1708,103
-39.27252197265625,0.05370985603543743,0.485,0.09670987038883351,97,1709,103
-39.285606384277344,0.05368013281682346,0.485,0.0966616841056303,97,1710,103
-39.29054641723633,0.053650442477876106,0.485,0.09661354581673308,97,1711,103
-39.292076110839844,0.053620784964068545,0.485,0.09656545545047288,97,1712,103
-39.29573440551758,0.05359116022099448,0.485,0.09651741293532337,97,1713,103
-39.29721450805664,0.053561568194367755,0.485,0.09646941819990056,97,1714,103
-39.29827880859375,0.05353200883002208,0.485,0.09642147117296224,97,1715,103
-39.30244827270508,0.053502482073910645,0.485,0.09637357178340786,97,1716,103
-39.303749084472656,0.053472987872105845,0.485,0.09632571996027806,97,1717,103
-39.30854415893555,0.0534435261707989,0.485,0.09627791563275434,97,1718,103
-39.31039047241211,0.05341409691629956,0.485,0.09623015873015872,97,1719,103
-39.314090728759766,0.053384700055035775,0.485,0.0961824491819534,97,1720,103
-39.31585693359375,0.05335533553355336,0.485,0.09613478691774036,97,1721,103
-39.31623840332031,0.05332600329851567,0.485,0.09608717186726103,97,1722,103
-39.317325592041016,0.053296703296703295,0.485,0.09603960396039603,97,1723,103
-39.317626953125,0.05326743547501373,0.485,0.09599208312716476,97,1724,103
-39.3253173828125,0.05323819978046103,0.485,0.09594460929772501,97,1725,103
-39.32712173461914,0.053208996160175534,0.485,0.09589718240237272,97,1726,103
-39.32902908325195,0.05317982456140351,0.485,0.0958498023715415,97,1727,103
-39.33134078979492,0.05315068493150685,0.485,0.09580246913580247,97,1728,103
-39.333091735839844,0.05312157721796276,0.485,0.09575518262586379,97,1729,103
-39.33331298828125,0.05309250136836344,0.485,0.0957079427725703,97,1730,103
-39.335113525390625,0.05306345733041575,0.485,0.09566074950690334,97,1731,103
-39.33534240722656,0.05303444505194095,0.485,0.09561360275998028,97,1732,103
-39.33770751953125,0.053005464480874315,0.485,0.09556650246305419,97,1733,103
-39.338050842285156,0.052976515565264885,0.485,0.09551944854751356,97,1734,103
-39.340667724609375,0.05294759825327511,0.485,0.09547244094488189,97,1735,103
-39.348777770996094,0.05291871249318058,0.485,0.09542547958681752,97,1736,103
-39.35463333129883,0.05288985823336968,0.485,0.09537856440511308,97,1737,103
-39.37297058105469,0.05286103542234333,0.485,0.09533169533169533,97,1738,103
-39.37446212768555,0.0528322440087146,0.485,0.09528487229862476,97,1739,103
-39.3745231628418,0.05280348394120849,0.485,0.09523809523809523,97,1740,103
-39.374698638916016,0.05277475516866159,0.485,0.09519136408243375,97,1741,103
-39.3753776550293,0.05274605764002175,0.485,0.09514467876410006,97,1742,103
-39.37840270996094,0.05271739130434783,0.485,0.09509803921568628,97,1743,103
-39.379676818847656,0.052688756110809344,0.485,0.0950514453699167,97,1744,103
-39.380584716796875,0.05266015200868621,0.485,0.09500489715964741,97,1745,103
-39.38393783569336,0.05263157894736842,0.485,0.09495839451786586,97,1746,103
-39.38404846191406,0.05260303687635575,0.485,0.09491193737769081,97,1747,103
-39.38621139526367,0.05257452574525745,0.485,0.09486552567237164,97,1748,103
-39.387454986572266,0.05254604550379198,0.485,0.09481915933528837,97,1749,103
-39.3878288269043,0.05251759610178668,0.485,0.09477283829995116,97,1750,103
-39.396522521972656,0.05248917748917749,0.485,0.0947265625,97,1751,103
-39.40766143798828,0.052460789616008655,0.485,0.09468033186920449,97,1752,103
-39.41153335571289,0.05243243243243243,0.485,0.09463414634146342,97,1753,103
-39.41438293457031,0.05240410588870881,0.485,0.09458800585080449,97,1754,103
-39.42085647583008,0.052375809935205186,0.485,0.09454191033138402,97,1755,103
-39.42206573486328,0.052347544522396115,0.485,0.09449585971748661,97,1756,103
-39.4233512878418,0.052319309600863,0.485,0.09444985394352484,97,1757,103
-39.4249382019043,0.0522911051212938,0.485,0.09440389294403893,97,1758,103
-39.427696228027344,0.052262931034482756,0.485,0.0943579766536965,97,1759,103
-39.44188690185547,0.052234787291330104,0.485,0.09431210500729217,97,1760,103
-39.44298553466797,0.052206673842841764,0.485,0.09426627793974733,97,1761,103
-39.447296142578125,0.0521785906401291,0.485,0.09422049538610976,97,1762,103
-39.453514099121094,0.0521505376344086,0.485,0.0941747572815534,97,1763,103
-39.45465850830078,0.05212251477700161,0.485,0.09412906356137797,97,1764,103
-39.458988189697266,0.05209452201933405,0.485,0.09408341416100874,97,1765,103
-39.45985412597656,0.05206655931293613,0.485,0.09403780901599612,97,1766,103
-39.47096252441406,0.05203862660944206,0.485,0.0939922480620155,97,1767,103
-39.47146987915039,0.05201072386058981,0.485,0.09394673123486683,97,1768,103
-39.47404098510742,0.051982851018220796,0.485,0.09390125847047436,97,1769,103
-39.47454071044922,0.05195500803427959,0.485,0.09385582970488632,97,1770,103
-39.47454833984375,0.05192719486081371,0.485,0.09381044487427467,97,1771,103
-39.4803466796875,0.051899411449973246,0.485,0.09376510391493474,97,1772,103
-39.48887252807617,0.051871657754010696,0.485,0.09371980676328502,97,1773,103
-39.488956451416016,0.0518439337252806,0.485,0.09367455335586673,97,1774,103
-39.488990783691406,0.05181623931623932,0.485,0.09362934362934362,97,1775,103
-39.491050720214844,0.05178857447944474,0.485,0.09358417752050167,97,1776,103
-39.49618148803711,0.05176093916755603,0.485,0.09353905496624879,97,1777,103
-39.5024299621582,0.05173333333333333,0.485,0.09349397590361445,97,1778,103
-39.51145935058594,0.051705756929637525,0.485,0.09344894026974952,97,1779,103
-39.51152420043945,0.051678209909429944,0.485,0.09340394800192585,97,1780,103
-39.51301193237305,0.0516506922257721,0.485,0.0933589990375361,97,1781,103
-39.513671875,0.05162320383182544,0.485,0.09331409331409334,97,1782,103
-39.51725769042969,0.05159574468085106,0.485,0.09326923076923077,97,1783,103
-39.522525787353516,0.051568314726209465,0.485,0.09322441134070159,97,1784,103
-39.52555847167969,0.05154091392136025,0.485,0.09317963496637847,97,1785,103
-39.5262565612793,0.05151354221986192,0.485,0.09313490158425348,97,1786,103
-39.526390075683594,0.05148619957537155,0.485,0.09309021113243761,97,1787,103
-39.52656173706055,0.051458885941644564,0.485,0.09304556354916066,97,1788,103
-39.52793502807617,0.05143160127253447,0.485,0.09300095877277087,97,1789,103
-39.53276824951172,0.05140434552199258,0.485,0.09295639674173455,97,1790,103
-39.53607940673828,0.0513771186440678,0.485,0.09291187739463602,97,1791,103
-39.53636932373047,0.0513499205929063,0.485,0.09286740067017711,97,1792,103
-39.53830337524414,0.051322751322751325,0.485,0.09282296650717703,97,1793,103
-39.53865051269531,0.05129561078794289,0.485,0.09277857484457198,97,1794,103
-39.53907775878906,0.051268498942917545,0.485,0.09273422562141491,97,1795,103
-39.539615631103516,0.051241415742208134,0.485,0.0926899187768753,97,1796,103
-39.54686737060547,0.051214361140443504,0.485,0.09264565425023877,97,1797,103
-39.549964904785156,0.05118733509234828,0.485,0.09260143198090691,97,1798,103
-39.55622100830078,0.051160337552742616,0.485,0.09255725190839695,97,1799,103
-39.5563850402832,0.05113336847654191,0.485,0.09251311397234142,97,1800,103
-39.556724548339844,0.051106427818756586,0.485,0.09246901811248807,97,1801,103
-39.569278717041016,0.05107951553449184,0.485,0.09242496426869938,97,1802,103
-39.57181167602539,0.05105263157894737,0.485,0.09238095238095238,97,1803,103
-39.57843780517578,0.05102577590741715,0.485,0.0923369823893384,97,1804,103
-39.58533477783203,0.05099894847528917,0.485,0.0922930542340628,97,1805,103
-39.58912658691406,0.05097214923804519,0.485,0.09224916785544461,97,1806,103
-39.59163284301758,0.050945378151260504,0.485,0.09220532319391635,97,1807,103
-39.59804153442383,0.050918635170603674,0.485,0.09216152019002376,97,1808,103
-39.59882354736328,0.05089192025183631,0.485,0.09211775878442545,97,1809,103
-39.60130310058594,0.0508652333508128,0.485,0.09207403891789273,97,1810,103
-39.60173034667969,0.05083857442348008,0.485,0.0920303605313093,97,1811,103
-39.60370635986328,0.05081194342587742,0.485,0.09198672356567093,97,1812,103
-39.6067008972168,0.050785340314136125,0.485,0.0919431279620853,97,1813,103
-39.609317779541016,0.05075876504447933,0.485,0.09189957366177166,97,1814,103
-39.61661911010742,0.05073221757322176,0.485,0.09185606060606061,97,1815,103
-39.617469787597656,0.05070569785676947,0.485,0.09181258873639374,97,1816,103
-39.619014739990234,0.05067920585161965,0.485,0.09176915799432356,97,1817,103
-39.6199836730957,0.05065274151436031,0.485,0.091725768321513,97,1818,103
-39.62411880493164,0.050626304801670144,0.485,0.09168241965973534,97,1819,103
-39.63003921508789,0.0505998956703182,0.485,0.09163911195087387,97,1820,103
-39.642887115478516,0.05057351407716371,0.485,0.09159584513692162,97,1821,103
-39.64459991455078,0.05054715997915581,0.485,0.09155261915998113,97,1822,103
-39.65163803100586,0.050520833333333334,0.485,0.09150943396226416,97,1823,103
-39.65397644042969,0.05049453409682457,0.485,0.09146628948609146,97,1824,103
-39.65556335449219,0.050468262226847034,0.485,0.09142318567389256,97,1825,103
-39.656192779541016,0.050442017680707225,0.485,0.09138012246820537,97,1826,103
