Time,Range,Angle,X,Y,Velocity,Power
61,283.06253988131004,3.26,-26.824377330401887,15.040363189491629,10.789412505668365,-17.672793502095583
62,282.681053978505,3.26,-26.43976564142031,14.994457875756531,10.789412505668365,-24.408095298919026
63,282.29956807570005,3.28,-26.043619841465954,15.044910055060491,10.789412505668365,-22.480997027927447
64,281.918082172895,3.3,-25.6474564043873,15.095087759886475,10.789412505668365,-25.463463650534518
65,,,,,,
66,,,,,,
67,281.15511036728503,3.3,-24.878184157802707,15.002726550231003,10.789412505668365,-21.2255525381643
68,280.77362446448006,3.29,-24.49927136591276,14.908634345774018,10.789412505668365,-25.386125856702222
69,280.77362446448006,3.3,-24.493523544862228,14.95654300510023,10.789412505668365,-26.066219880149887
70,280.39213856167504,3.34,-24.085803953204106,15.101713528385858,10.789412505668365,-21.257514590779728
71,280.01065265887,3.33,-23.70690783563782,15.007487112775024,10.789412505668365,-18.23210379977438
72,279.62916675606505,3.33,-23.322221997911697,14.961096201666422,10.789412505668365,-20.94765359826077
73,279.62916675606505,3.35,-23.31069975332781,15.056501645478718,10.789412505668365,-21.386475036192966
74,279.24768085326,3.35,-22.926013507355037,15.009974445722293,10.789412505668365,-14.952865305185924
75,278.866194950455,3.36,-22.535553208286103,15.011012156530796,10.789412505668365,-15.513453306351959
76,278.866194950455,3.37,-22.529787548846002,15.058578080825129,10.789412505668365,-19.94200752452698
77,278.48470904765003,3.37,-22.14508410685397,15.011912544226583,10.789412505668365,-17.48704117653968
78,278.103223144845,3.38,-21.75460616825592,15.012675594195379,10.789412505668365,-15.162837637733835
79,277.72173724204004,3.39,-21.364119357290917,15.013301291732375,10.789412505668365,-14.526305378277096
80,277.340251339235,3.39,-20.979381504437526,14.966495300267233,10.789412505668365,-19.38207063200228
81,277.340251339235,3.4,-20.9736236383564,15.013789622041386,10.789412505668365,-17.134668876488302
82,276.95876543643004,3.41,-20.58311897544587,15.014140570234218,10.789412505668365,-14.061565998990847
83,276.577279533625,3.42,-20.19260533214515,15.014354121329866,10.789412505668365,-14.655259690541394
84,276.19579363082005,3.43,-19.802082671630558,15.014430260253896,10.789412505668365,-18.97922711799036
85,276.19579363082005,3.43,-19.802082671630558,15.014430260253896,10.789412505668365,-19.093874761717082
86,275.814307728015,3.44,-19.411550956664712,15.01436897183757,10.789412505668365,-16.125109466326485
87,275.43282182521,3.45,-19.021010149594474,15.014170240817243,10.789412505668365,-17.03732299404242
88,275.05133592240503,3.46,-18.630460212347657,15.013834051833555,10.789412505668365,-20.479063110835092
89,275.05133592240503,3.46,-18.630460212347657,15.013834051833555,10.789412505668365,-18.712973323899245
90,274.66985001960006,3.47,-18.23990110642967,15.013360389430645,10.789412505668365,-19.243855667205466
91,274.28836411679504,3.48,-17.849332792920734,15.012749238055427,10.789412505668365,-20.344077187964036
92,274.28836411679504,3.49,-17.843566901677946,15.059497262570225,10.789412505668365,-23.006813395892674
93,273.90687821399,3.5,-17.452989477844028,15.058680437939266,10.789412505668365,-17.085605621211037
94,273.52539231118504,3.5,-17.068168385306535,15.011114405685099,10.789412505668365,-16.939393795198598
95,273.14390640838,3.51,-16.67757221120752,15.01009069309076,10.789412505668365,-21.133325589202848
96,273.14390640838,3.51,-16.67757221120752,15.01009069309076,10.789412505668365,-21.944700030429317
97,272.762420505575,3.52,-16.286966669523736,15.00892942832413,10.789412505668365,-18.673762953613863
98,272.38093460277,3.54,-15.890586751036722,15.054037760429189,10.789412505668365,-15.640759434539133
99,271.999448699965,3.55,-15.499962607111797,15.05253316626645,10.789412505668365,-17.760986766139336
100,271.61796279716003,3.55,-15.115093425808993,15.004620159971566,10.789412505668365,-16.250832799520417
